Name,Height(in),Weight(lbs),40 yard,Bench press,Vert leap,Broad jump,Shuttle,HOF,Draft Pos,Games,Draft Year
"moreau,fa",71.88,206,4.35,,38.0,136.0,4.12,0.0,81.0,44,2017
"johnson,jo",72.63,208,4.61,14.0,37.0,119.0,4.18,0.0,91.0,38,2017
"awuzie,ch",71.75,202,4.43,16.0,34.5,132.0,4.14,0.0,60.0,41,2017
"conley,ga",72.25,195,4.44,11.0,37.0,129.0,4.18,0.0,24.0,31,2017
"nicholson,mo",73.63,212,4.42,,35.0,125.0,4.19,0.0,123.0,35,2017
"melifonwu,ob",76.0,224,4.4,17.0,44.0,141.0,,0.0,56.0,7,2017
"thompson,te",71.75,204,4.6,17.0,32.5,117.0,4.36,0.0,111.0,29,2017
"tocho,ja",71.88,202,4.54,21.0,35.0,125.0,4.07,0.0,245.0,0,2017
"lampkin,as",72.0,189,4.52,19.0,34.5,120.0,4.21,0.0,,0,2017
"hill,de",72.63,216,4.47,17.0,33.5,115.0,4.27,0.0,95.0,40,2017
"mcfadden,ta",74.25,198,4.67,,38.5,121.0,,0.0,,0,2018
"king,ja",72.75,186,4.7,,,,,0.0,,0,2018
"jackson,jc",69.75,193,4.46,14.0,35.5,120.0,,0.0,,0,2018
"haley,gr",69.25,190,4.44,15.0,34.0,119.0,3.94,0.0,,0,2018
"johnson,ta",71.13,180,4.5,17.0,33.0,118.0,4.28,0.0,121.0,23,2018
"davis,ca",73.0,203,4.53,16.0,34.0,124.0,,0.0,63.0,27,2018
"neal,si",72.0,199,4.56,17.0,40.5,122.0,4.28,0.0,154.0,31,2018
"averett,an",71.13,185,4.36,13.0,31.5,119.0,4.4,0.0,118.0,20,2018
"facyson,br",73.5,197,4.53,16.0,,,,0.0,,0,2018
"reid,ju",72.5,204,4.4,16.0,36.5,128.0,4.15,0.0,68.0,31,2018
"blanding,qu",74.0,215,4.63,,31.5,122.0,,0.0,,0,2018
"harris,da",71.38,200,4.43,22.0,32.5,123.0,4.4,0.0,151.0,19,2018
"stroman,gr",71.13,182,4.48,16.0,33.5,113.0,4.45,0.0,241.0,16,2018
"roberts,st",71.25,189,4.53,,34.0,121.0,,0.0,,0,2018
"alexander,ja",70.25,192,4.38,14.0,35.0,127.0,3.98,0.0,18.0,29,2018
"walker,tr",72.88,206,4.51,14.0,33.0,119.0,4.28,0.0,82.0,29,2018
"walker,tr",74.0,200,4.51,14.0,33.0,119.0,4.28,0.0,82.0,29,2018
"smith,va",70.88,185,4.61,,29.5,,,0.0,,0,2018
"redfield,ma",73.0,205,4.69,15.0,,,,0.0,,0,2018
"james,de",73.75,215,4.47,21.0,40.0,132.0,,0.0,17.0,21,2018
"flowers,tr",75.25,200,4.45,18.0,34.5,122.0,,0.0,146.0,30,2018
"reed,dj",69.13,188,4.51,11.0,36.5,,,0.0,142.0,31,2018
"bates,je",73.13,195,4.5,,35.5,117.0,4.26,0.0,54.0,32,2018
"elliott,de",72.88,205,4.58,15.0,36.0,121.0,,0.0,190.0,6,2018
"jackson,jo",72.38,192,4.56,18.0,38.0,123.0,4.03,0.0,45.0,30,2018
"hughes,mi",70.13,191,4.53,20.0,35.5,127.0,4.13,0.0,30.0,20,2018
"phillips,da",69.88,190,4.54,,,,,0.0,170.0,23,2018
"nelson,ni",70.63,208,4.52,17.0,,123.0,,0.0,110.0,12,2018
"chandler,se",70.5,190,4.65,16.0,34.5,119.0,4.62,0.0,,0,2018
"wallace,le",72.25,179,4.63,,33.0,,,0.0,,0,2018
"brown,to",71.88,198,4.35,14.0,31.5,126.0,4.11,0.0,,0,2018
"igwebuike,go",71.38,205,4.44,19.0,35.5,128.0,4.12,0.0,,0,2018
"edmunds,te",72.5,220,4.47,,41.5,134.0,,0.0,28.0,32,2018
"stewart,mj",70.88,200,4.54,18.0,35.0,118.0,4.28,0.0,53.0,21,2018
"webb,da",70.75,195,4.62,17.0,,,,0.0,,0,2018
"ward,de",70.88,183,4.32,16.0,39.0,136.0,,0.0,4.0,25,2018
"kelly,ka",73.63,200,4.66,9.0,33.0,120.0,4.28,0.0,,0,2018
"oliver,is",72.25,190,4.5,,,,,0.0,58.0,30,2018
"nickerson,pa",70.38,180,4.32,15.0,,,,0.0,179.0,20,2018
"kalu,jo",72.25,195,4.58,17.0,41.5,134.0,,0.0,,0,2018
"gaulden,ra",72.75,193,4.61,8.0,30.0,119.0,4.33,0.0,85.0,25,2018
"fitzpatrick,mi",72.13,204,4.46,14.0,33.0,121.0,,0.0,11.0,32,2018
"cruikshank,da",73.25,206,4.41,25.0,38.5,121.0,4.24,0.0,152.0,28,2018
"chachere,an",71.75,200,4.49,13.0,38.0,123.0,4.07,0.0,,0,2018
"jones,ch",71.88,195,4.57,14.0,,,,0.0,,0,2018
"sullivan,ch",70.75,194,4.6,15.0,40.5,134.0,4.36,0.0,,0,2018
"hill,ho",73.63,200,4.49,14.0,31.0,120.0,4.15,0.0,,0,2018
"delaney,de",71.5,194,4.46,13.0,32.5,120.0,4.25,0.0,,0,2018
"johnson,da",69.25,185,4.44,15.0,35.0,123.0,,0.0,,0,2018
"apke,tr",73.25,198,4.34,16.0,41.0,131.0,4.03,0.0,109.0,17,2018
"maddox,av",69.13,180,4.39,13.0,37.0,125.0,4.0,0.0,125.0,25,2018
"jamerson,na",70.63,198,4.4,25.0,35.5,120.0,,0.0,164.0,17,2018
"dawson,du",70.63,208,4.46,15.0,,,,0.0,56.0,14,2018
"wade,dm",71.13,206,4.57,15.0,35.5,120.0,4.4,0.0,,0,2018
"toliver,he",72.38,188,4.63,6.0,32.5,117.0,4.15,0.0,,0,2018
"yiadom,is",72.88,190,4.52,8.0,,120.0,4.18,0.0,99.0,29,2018
"jackson,do",70.5,175,4.32,7.0,,124.0,,0.0,55.0,29,2018
"jackson,mi",73.0,210,4.45,13.0,40.5,130.0,4.12,0.0,158.0,1,2019
"amadi,ug",69.38,199,4.51,18.0,32.5,115.0,4.19,0.0,132.0,16,2019
"baker,de",71.13,193,4.52,14.0,,118.0,,0.0,30.0,16,2019
"lewis-marshall,im",73.0,207,4.53,16.0,,,,0.0,,0,2019
"marshall,im",72.63,207,4.53,16.0,,,,0.0,127.0,3,2019
"hartage,mo",71.38,190,4.68,9.0,34.5,123.0,4.08,0.0,,0,2019
"boyd,kr",71.5,201,4.45,19.0,36.5,127.0,4.08,0.0,217.0,16,2019
"brown,jo",72.38,201,4.51,13.0,39.5,128.0,,0.0,223.0,0,2019
"williams,jo",75.63,211,4.64,17.0,,,,0.0,45.0,9,2019
"bunting,se",72.38,195,4.42,14.0,41.5,126.0,,0.0,,0,2019
"jackson,mi",72.63,210,4.45,13.0,40.5,130.0,4.12,0.0,158.0,1,2019
"long,da",70.63,196,4.45,15.0,39.5,120.0,3.97,0.0,79.0,8,2019
"mullen,tr",73.5,199,4.46,,34.5,123.0,,0.0,40.0,16,2019
"ballentine,co",71.0,196,4.47,15.0,39.5,135.0,4.14,0.0,180.0,13,2019
"love,ju",70.75,195,4.54,14.0,36.0,121.0,4.1,0.0,108.0,15,2019
"miller,jo",72.88,186,4.49,6.0,37.0,125.0,,0.0,172.0,10,2019
"pulley,ry",70.63,209,4.61,11.0,31.0,111.0,,0.0,,0,2019
"johnson,lo",74.13,213,4.52,15.0,38.0,129.0,4.1,0.0,54.0,14,2019
"dean,ja",73.0,206,4.3,16.0,41.0,130.0,4.19,0.0,94.0,13,2019
"cheevers,ha",69.38,169,4.52,8.0,39.0,122.0,4.25,0.0,,0,2019
"johnson,is",73.88,208,4.4,,36.5,133.0,4.06,0.0,129.0,5,2019
"webster,ke",70.88,203,4.43,18.0,43.0,133.0,4.14,0.0,252.0,8,2019
"fenton,ra",71.0,193,4.52,12.0,34.0,117.0,4.25,0.0,201.0,12,2019
"murphy,by",71.13,190,4.55,14.0,36.5,120.0,,0.0,33.0,16,2019
"layne,ju",73.75,192,4.5,,37.5,134.0,4.09,0.0,83.0,10,2019
"oruwariye,am",73.63,205,4.47,17.0,36.5,120.0,4.16,0.0,146.0,9,2019
"davis,da",74.13,202,4.57,14.0,37.0,125.0,4.15,0.0,,0,2019
"fields,ma",69.88,192,4.37,18.0,,,,0.0,,0,2019
"ya-sin,ro",71.75,192,4.51,18.0,39.5,120.0,4.31,0.0,34.0,15,2019
"thomas,de",75.5,189,4.43,8.0,39.5,131.0,,0.0,,0,2019
"holder,al",72.75,191,4.6,9.0,36.0,121.0,4.15,0.0,,0,2019
"brown,bl",72.38,194,4.75,14.0,,126.0,4.22,0.0,,0,2019
"williams,gr",73.63,182,4.37,,,,,0.0,46.0,12,2019
"crawford,xa",70.88,187,4.48,11.0,37.5,,,0.0,195.0,5,2019
"peters,ja",73.75,218,4.63,,,,,0.0,,0,2019
"bryant,my",69.0,185,4.62,,31.5,115.0,4.02,0.0,,0,2020
"pierre,ja",74.0,185,4.59,,33.5,123.0,,0.0,,0,2020
"pride,tr",71.0,194,4.4,13.0,35.5,119.0,4.26,0.0,113.0,0,2020
"davis,ja",70.0,180,4.39,11.0,35.5,124.0,,0.0,,0,2020
"igbinoghene,no",71.0,200,4.48,15.0,37.0,128.0,,0.0,30.0,0,2020
"samuels,st",74.0,185,4.65,,,,,0.0,,0,2020
"ojemudia,mi",72.0,200,4.45,,36.0,122.0,4.21,0.0,77.0,0,2020
"thomas-oliver,st",74.0,184,4.48,,34.0,127.0,,0.0,221.0,0,2020
"robinson,re",73.0,197,4.44,22.0,36.0,132.0,4.18,0.0,123.0,0,2020
"gladney,je",72.0,183,4.48,17.0,37.5,124.0,,0.0,31.0,0,2020
"arnette,da",72.0,195,4.56,,,,,0.0,19.0,0,2020
"vildor,ki",70.0,185,4.44,22.0,39.5,133.0,4.28,0.0,163.0,0,2020
"bandy,tr",69.0,186,4.5,10.0,,,,0.0,,0,2020
"fulton,kr",72.0,200,4.46,,35.5,123.0,4.36,0.0,61.0,0,2020
"dantzler,ca",74.0,185,4.64,,34.5,,,0.0,89.0,0,2020
"reid,jo",70.0,181,4.49,20.0,36.5,129.0,3.97,0.0,141.0,0,2020
"jackson,da",72.0,180,4.57,,35.0,122.0,4.27,0.0,239.0,0,2020
"holmes,da",70.0,192,4.48,12.0,,,,0.0,110.0,0,2020
"bassey,es",69.0,190,4.46,12.0,39.5,128.0,4.13,0.0,,0,2020
"okudah,je",73.0,200,4.48,11.0,41.0,135.0,,0.0,3.0,0,2020
"jackson,la",74.0,206,4.58,10.0,36.5,122.0,,0.0,,0,2020
"johnson,ja",72.0,195,4.5,15.0,36.5,124.0,4.13,0.0,50.0,0,2020
"arnold,gr",70.0,190,4.59,12.0,33.0,120.0,4.3,0.0,,0,2020
"hand,ha",72.0,192,4.52,14.0,41.0,133.0,4.27,0.0,169.0,0,2020
"scott,jo",70.0,171,4.42,17.0,,,,0.0,137.0,0,2020
"henderson,cj",73.0,202,4.39,20.0,37.5,127.0,,0.0,9.0,0,2020
"green,aj",73.0,199,4.62,13.0,,,,0.0,,0,2020
"terrell,aj",73.0,190,4.42,15.0,34.5,129.0,,0.0,16.0,0,2020
